X,Y,ID,FSGName,TonsPerWeek,TYPE1,TYPE2,TYPE3,Address,Town,County,Zip,Phone,Website,Facebook,Active
521515.3008,242756.7143,287,redacted,0.05,Food Establishment,Caterer,,,GLOVER,ORLEANS,,,,,1
521189.3244,243044.5562,288,redacted,,Food Manufacturer,Food Processor,,,GLOVER,ORLEANS,,,,,1
519219.7233,241604.9135,289,redacted,0.13,Food Establishment,Bakery,,,GLOVER,ORLEANS,,,,,1
524788.2077,245135.3764,290,redacted,0.05,Food Establishment,Caterer,,,GLOVER,ORLEANS,,,,,1
524756.4666,245146.3669,291,redacted,0.05,Food Establishment,Caterer,,,GLOVER,ORLEANS,,,,,1
524780.2404,245146.4582,292,redacted,0.26,Food Establishment,Restaurant,,,GLOVER,ORLEANS,,,,,1
524780.2404,245146.4582,293,redacted,0.1575,Food Establishment,Restaurant,,,GLOVER,ORLEANS,,,,,1
524677.7304,245012.717,294,redacted,0.231,Nursing/Assisted Living,Residential Facility,,,GLOVER,ORLEANS,,,,,1
524552.3876,242545.2983,295,redacted,0.1365,Food Establishment,Restaurant,,,GLOVER,ORLEANS,,,,,1
517292.8448,241655.0305,296,redacted,0.063,Food Establishment,B&B,,,GLOVER,ORLEANS,,,,,1
521558.7205,241623.4065,297,redacted,0.063,Food Establishment,B&B,,,GLOVER,ORLEANS,,,,,1
513530.1174,236189.9916,298,redacted,0.14175,Food Establishment,Camp,,,GREENSBORO,ORLEANS,,,,,1
515628.9122,234616.8008,299,redacted,0.13,Food Establishment,Bakery,,,GREENSBORO,ORLEANS,,,,,1
516359.8631,231196.0905,300,redacted,0.04407,Food Establishment,School,,,GREENSBORO,ORLEANS,,,,,1
516036.7001,230206.3131,301,redacted,0.7875,Food Establishment,Restaurant,,,GREENSBORO,ORLEANS,,,,,1
516036.7001,230206.3131,302,redacted,0.05,Food Establishment,Caterer,,,GREENSBORO,ORLEANS,,,,,1
516022.4889,229528.4455,303,redacted,0.26,Food Establishment,Restaurant,,,GREENSBORO,ORLEANS,,,,,1
516154.7361,230651.0868,304,redacted,0.13,Food Establishment,Home-based Business,,,GREENSBORO,ORLEANS,,,,,1
518268.5139,233079.1278,305,redacted,,Food Manufacturer,Food Processor,,,GREENSBORO,ORLEANS,,,,,1
516923.7805,231175.3141,306,redacted,0.05,Food Establishment,Caterer,,,GREENSBORO,ORLEANS,,,,,1
516923.7805,231175.3141,307,redacted,0.1575,Nursing/Assisted Living,Residential Facility,,,GREENSBORO,ORLEANS,,,,,1
519063.8136,227214.2616,308,redacted,,Food Manufacturer,Food Processor,,,GREENSBORO,ORLEANS,,,,,1
516234.243,230617.9493,310,redacted,0.18,Food Establishment,Grocery,,,GREENSBORO,ORLEANS,,,,,1
518942.7663,227847.2908,311,redacted,0.26,Food Establishment,Restaurant,,,GREENSBORO,ORLEANS,,,,,1
538415.0009,274884.5654,312,redacted,0.03842,Food Establishment,School,,,HOLLAND,ORLEANS,,,,,1
486469.6603,277439.4506,313,redacted,0.05,Food Establishment,Caterer,,,IRASBURG,ORLEANS,,,,,1
517328.6628,260735.1079,314,redacted,0.42,Food Establishment,Camp,,,IRASBURG,ORLEANS,,,,,1
517190.1364,256367.5142,315,redacted,0.05,Food Establishment,Caterer,,,IRASBURG,ORLEANS,,,,,1
517974.4221,255969.6086,316,redacted,0.06324,Food Establishment,School,,,IRASBURG,ORLEANS,,,,,1
518471.6549,261882.8895,317,redacted,0.26,Food Establishment,Restaurant,,,IRASBURG,ORLEANS,,,,,1
518312.6873,262193.5868,318,redacted,0.2835,Food Establishment,Restaurant,,,IRASBURG,ORLEANS,,,,,1
517278.9759,255689.891,319,redacted,0.105,Food Establishment,Restaurant,,,IRASBURG,ORLEANS,,,,,1
518066.5002,254169.6465,320,redacted,0.13,Food Establishment,Bakery,,,IRASBURG,ORLEANS,,,,,1
515818.9594,254208.1796,322,redacted,0.18,Food Establishment,Convenience Store,,,IRASBURG,ORLEANS,,,,,1
504813.8669,271937.2476,323,redacted,0.1575,Food Establishment,Restaurant,,,JAY,ORLEANS,,,,,1
504790.1589,271981.6806,324,redacted,0.336,Food Establishment,Lodging,,,JAY,ORLEANS,,,,,1
505129.0761,272504.2397,325,redacted,0.054805,Food Establishment,School,,,JAY,ORLEANS,,,,,1
501010.307,270768.6868,326,redacted,0.26,Food Establishment,Restaurant,,,JAY,ORLEANS,,,,,1
500434.1577,270157.4259,327,redacted,0.26,Food Establishment,Restaurant,,,JAY,ORLEANS,,,,,1
499881.587,269812.9204,328,redacted,2.73,Food Establishment,Restaurant,,,JAY,ORLEANS,,,,,1
499881.587,269812.9204,329,redacted,0.26,Food Establishment,Restaurant,,,JAY,ORLEANS,,,,,1
499881.587,269812.9204,330,redacted,3.4125,Food Establishment,Restaurant,,,JAY,ORLEANS,,,,,1
499881.587,269812.9204,331,redacted,0.735,Food Establishment,Lodging,,,JAY,ORLEANS,,,,,1
499881.587,269812.9204,332,redacted,0.7875,Food Establishment,Restaurant,,,JAY,ORLEANS,,,,,1
499731.64,270835.2887,333,redacted,2.1,Food Establishment,Restaurant,,,JAY,ORLEANS,,,,,1
499731.64,270835.2887,334,redacted,3.024,Food Establishment,Restaurant,,,JAY,ORLEANS,,,,,1
499731.64,270835.2887,335,redacted,0.84,Food Establishment,Restaurant,,,JAY,ORLEANS,,,,,1
499731.64,270835.2887,336,redacted,2.835,Food Establishment,Restaurant,,,JAY,ORLEANS,,,,,1
499573.79,270968.6492,337,redacted,0.105,Food Establishment,Restaurant,,,JAY,ORLEANS,,,,,1
496159.6084,276615.0461,338,redacted,0.26,Food Establishment,Restaurant,,,JAY,ORLEANS,,,,,1
499889.481,269801.8076,339,redacted,1.575,Food Establishment,Restaurant,,,JAY,ORLEANS,,,,,1
503567.399,271214.1076,340,redacted,0.168,Food Establishment,Lodging,,,JAY,ORLEANS,,,,,1
504445.3619,257068.385,341,redacted,0.315,Food Establishment,Restaurant,,,LOWELL,ORLEANS,,,,,1
504153.5855,255690.2512,344,redacted,0.063,Food Establishment,B&B,,,LOWELL,ORLEANS,,,,,1
504051.2526,254867.869,345,redacted,0.7875,Food Establishment,Restaurant,,,LOWELL,ORLEANS,,,,,1
504067.1129,254812.3171,346,redacted,0.18,Food Establishment,Convenience Store,,,LOWELL,ORLEANS,,,,,1
504058.373,256123.574,348,redacted,0.05208,Food Establishment,School,,,LOWELL,ORLEANS,,,,,1
504540.163,257235.1376,350,redacted,0.26,Food Establishment,Restaurant,,,LOWELL,ORLEANS,,,,,1
538445.5393,268483.6181,351,redacted,0.017515,Food Establishment,School,,,MORGAN,ORLEANS,,,,,1
540832.3216,268153.879,352,redacted,0.252,Food Establishment,Lodging,,,MORGAN,ORLEANS,,,,,1
540832.7464,268087.2033,353,redacted,0.05,Food Establishment,Caterer,,,MORGAN,ORLEANS,,,,,1
538328.6949,268216.2057,354,redacted,0.05,Food Establishment,Bakery,,,MORGAN,ORLEANS,,,,,1
535297.2432,269499.0066,355,redacted,0.13,Food Establishment,Bakery,,,MORGAN,ORLEANS,,,,,1
522826.9417,270720.3967,356,redacted,0.5145,Food Establishment,Restaurant,,,NEWPORT CITY,ORLEANS,,,,,1
518700.8449,270018.0257,358,redacted,0.18,Food Establishment,Grocery,,,NEWPORT,ORLEANS,,,,,1
523008.6835,270665.4832,359,redacted,1.05,Food Establishment,Restaurant,,,NEWPORT,ORLEANS,,,,,1
525671.4605,271953.5829,361,redacted,0.26,Food Establishment,Restaurant,,,NEWPORT,ORLEANS,,,,,1
523530.1328,272678.7994,362,redacted,0.2625,Nursing/Assisted Living,Residential Facility,,,NEWPORT,ORLEANS,,,,,1
522921.7787,270687.3971,364,redacted,0.5145,Food Establishment,Restaurant,,,NEWPORT CITY,ORLEANS,,,,,1
522937.7243,270643.003,365,redacted,0.21,Food Establishment,Bakery,,,NEWPORT CITY,ORLEANS,,,,,1
525916.0109,271976.7942,366,redacted,0.26,Food Establishment,Restaurant,,,NEWPORT,ORLEANS,,,,,1
525916.0109,271976.7942,367,redacted,0.5145,Food Establishment,Restaurant,,,NEWPORT CITY,ORLEANS,,,,,1
522914.0843,270631.8056,368,redacted,0.26,Food Establishment,Restaurant,,,NEWPORT,ORLEANS,,,,,1
523608.343,272868.0058,370,redacted,0.25725,Food Establishment,Hospital,,,NEWPORT CITY,ORLEANS,,,,,1
522898.1389,270676.1998,371,redacted,0.252,Food Establishment,Restaurant,,,NEWPORT CITY,ORLEANS,,,,,1
522898.1389,270676.1998,372,redacted,0.05,Food Establishment,Mobile Unit,,,NEWPORT CITY,ORLEANS,,,,,1
523204.7247,271021.8005,373,redacted,0.72,Food Establishment,Bakery,,,NEWPORT CITY,ORLEANS,,,,,1
516671.802,270123.5494,374,redacted,0.18,Food Establishment,Convenience Store,,,NEWPORT CITY,ORLEANS,,,,,1
524457.3348,267503.7076,375,redacted,2.27325,Correctional Facility,,,,NEWPORT,ORLEANS,,,,,1
521285.2681,271470.7555,376,redacted,0.063,Food Establishment,B&B,,,NEWPORT CITY,ORLEANS,,,,,1
523245.1568,270755.2398,377,redacted,0.105,Food Establishment,Restaurant,,,NEWPORT CITY,ORLEANS,,,,,1
520318.3357,270267.434,378,redacted,0.26,Food Establishment,Restaurant,,,NEWPORT,ORLEANS,,,,,1
521895.856,270628.2426,380,redacted,0.231,Nursing/Assisted Living,Residential Facility,,,NEWPORT,ORLEANS,,,,,1
522637.8994,270608.5976,381,redacted,0.26,Food Establishment,Restaurant,,,NEWPORT,ORLEANS,,,,,1
523804.616,271012.8901,383,redacted,0.18,Food Establishment,Grocery,,,NEWPORT,ORLEANS,,,,,1
515206.1868,272331.3345,384,redacted,0.18,Food Establishment,Caterer,,,NEWPORT TOWN,ORLEANS,,,,,1
526948.1726,272370.0077,385,redacted,0.26,Food Establishment,Restaurant,,,NEWPORT,ORLEANS,,,,,1
521604.4059,270449.4481,387,redacted,0.05,Food Establishment,Caterer,,,NEWPORT,ORLEANS,,,,,1
522198.1489,269951.4038,388,redacted,0.525,Food Establishment,Lodging,,,NEWPORT CITY,ORLEANS,,,,,1
524221.0832,271503.4165,389,redacted,0.18,Food Establishment,Caterer,,,NEWPORT CITY,ORLEANS,,,,,1
523267.5033,271122.0436,390,redacted,1.26,Food Establishment,Restaurant,,,NEWPORT CITY,ORLEANS,,,,,1
524201.817,270336.4976,391,redacted,1.26,Food Establishment,Restaurant,,,NEWPORT,ORLEANS,,,,,1
522921.6593,270720.7351,392,redacted,0.4725,Food Establishment,Bar,Bars/Pubs,,NEWPORT CITY,ORLEANS,,,,,1
521693.756,269705.1944,393,redacted,0.84,Food Establishment,Restaurant,,,NEWPORT CITY,ORLEANS,,,,,1
524063.7827,271358.3565,398,redacted,0.1575,Food Establishment,Restaurant,Deli,,NEWPORT CITY,ORLEANS,,,,,1
523636.7167,269456.476,399,redacted,0.0315,Nursing/Assisted Living,Residential Facility,,,NEWPORT,ORLEANS,,,,,1
523386.177,271044.6863,400,redacted,0.21,Food Establishment,Caterer,,,NEWPORT CITY,ORLEANS,,,,,1
522992.6177,270743.2151,401,redacted,0.26,Food Establishment,Restaurant,,,NEWPORT CITY,ORLEANS,,,,,1
522930.428,270476.285,402,redacted,0.2625,Food Establishment,Restaurant,,,NEWPORT CITY,ORLEANS,,,,,1
523000.7903,270665.4549,403,redacted,0.26,Food Establishment,Restaurant,,,NEWPORT CITY,ORLEANS,,,,,1
523072.5098,270476.7953,404,redacted,0.05,Food Establishment,Private Club,,,NEWPORT CITY,ORLEANS,,,,,1
525529.8988,271830.7753,405,redacted,0.13,Food Establishment,Home-based Business,,,NEWPORT CITY,ORLEANS,,,,,1
522921.7787,270687.3971,407,redacted,0.26,Food Establishment,Restaurant,,,NEWPORT CITY,ORLEANS,,,,,1
524259.8702,271681.3687,408,redacted,0.194925,Food Establishment,School,,,NEWPORT,ORLEANS,,,,,1
525916.0109,271976.7942,409,redacted,0.26,Food Establishment,Restaurant,,,NEWPORT CITY,ORLEANS,,,,,1
523274.6687,271322.1003,411,redacted,1.449,Food Establishment,Restaurant,,,NEWPORT,ORLEANS,,,,,1
523399.1595,271811.5182,412,redacted,0.14875,Food Establishment,School,,,NEWPORT,ORLEANS,,,,,1
522827.2191,270642.6081,413,redacted,1.3755,Food Establishment,Restaurant,,,NEWPORT CITY,ORLEANS,,,,,1
523229.4915,270721.8445,414,redacted,0.634615385,Food Manufacturer,Feed/Animal Products,,,NEWPORT CITY,ORLEANS,,,,,1
523929.2389,271457.8675,415,redacted,0.42,Food Establishment,Restaurant,,,NEWPORT CITY,ORLEANS,,,,,1
523992.3767,271458.1039,416,redacted,0.5145,Food Establishment,Restaurant,,,NEWPORT CITY,ORLEANS,,,,,1
523765.1109,271023.8561,417,redacted,0.13,Food Establishment,Restaurant,Deli,,NEWPORT CITY,ORLEANS,,,,,1
523140.257,271388.2899,418,redacted,0.26,Food Establishment,Caterer,,,NEWPORT CITY,ORLEANS,,,,,1
523140.257,271388.2899,420,redacted,3.15,Food Establishment,Restaurant,,,NEWPORT CITY,ORLEANS,,,,,1
522198.1489,269951.4038,421,redacted,0.26,Food Establishment,Restaurant,,,NEWPORT CITY,ORLEANS,,,,,1
522198.1489,269951.4038,422,redacted,0.26,Food Establishment,Restaurant,,,NEWPORT CITY,ORLEANS,,,,,1
524696.1141,271116.2824,423,redacted,0.1575,Food Establishment,Restaurant,Bars/Pubs,,NEWPORT CITY,ORLEANS,,,,,1
524201.817,270336.4976,424,redacted,0.26,Food Establishment,Restaurant,,,NEWPORT CITY,ORLEANS,,,,,1
522747.734,270797.9044,426,redacted,0.05,Food Establishment,Caterer,,,NEWPORT CITY,ORLEANS,,,,,1
523326.9183,272144.6393,427,redacted,0.05,Food Establishment,Private Club,,,NEWPORT CITY,ORLEANS,,,,,1
523326.9183,272144.6393,428,redacted,2.625,Food Establishment,Cafeteria,,,NEWPORT CITY,ORLEANS,,,,,1
515284.8591,272431.5367,429,redacted,0.26,Food Establishment,Restaurant,,,NEWPORT CITY,ORLEANS,,,,,1
521604.4059,270449.4481,431,redacted,0.13,Food Establishment,Bakery,Concession,,NEWPORT CITY,ORLEANS,,,,,1
519681.8976,276999.8111,432,redacted,0.063,Food Establishment,B&B,,,NEWPORT CITY,ORLEANS,,,,,1
490781.7001,232582.113,433,redacted,0.252,Food Establishment,Restaurant,,,TROY,ORLEANS,,,,,1
506906.7,277795.5794,434,redacted,0.21,Food Establishment,Restaurant,,,NORTH TROY,ORLEANS,,,,,1
508046.7733,267762.1358,435,redacted,0.13,Food Establishment,Bakery,,,NORTH TROY,ORLEANS,,,,,1
451809.2241,221631.1346,436,redacted,0.05,Food Establishment,Caterer,,,NORTH TROY,ORLEANS,,,,,1
524236.3431,257001.398,437,redacted,0.18,Food Establishment,Grocery,Specialty foods,,ORLEANS,ORLEANS,,,,,1
523240.2812,256831.0326,438,redacted,0.26,Food Establishment,Restaurant,,,ORLEANS,ORLEANS,,,,,1
523360.1861,256486.9778,439,redacted,0.084,Food Establishment,Restaurant,Deli,,BARTON,ORLEANS,,,,,1
525278.8459,255405.2011,440,redacted,1.26,Food Establishment,Restaurant,,,BARTON,ORLEANS,,,,,1
507712.2257,183200.3365,441,redacted,0.066105,School,School,,,ORLEANS,ORLEANS,,,,,1
523132.3355,256052.7648,442,redacted,0.18,Food Establishment,Grocery,,,ORLEANS,ORLEANS,,,,,1
523132.3355,256052.7648,443,redacted,0.735,Food Establishment,Restaurant,,,BARTON,ORLEANS,,,,,1
523406.6794,256753.8482,444,redacted,0.055,Food Establishment,Caterer,,,ORLEANS,ORLEANS,,,,,1
523406.6794,256753.8482,445,redacted,0.13,Food Establishment,Bakery,,,BARTON,ORLEANS,,,,,1
523391.1416,256676.0037,446,redacted,0.18,Food Establishment,Caterer,,,BARTON,ORLEANS,,,,,1
504790.1589,271981.6806,447,redacted,0.26,Food Establishment,Restaurant,,,TROY,ORLEANS,,,,,1
506770.9918,271927.9062,448,redacted,0.26,Food Establishment,Restaurant,,,TROY,ORLEANS,,,,,1
510826.3195,277156.4765,449,redacted,0.13,Food Establishment,Home-based Business,,,TROY,ORLEANS,,,,,1
507427.4425,277473.8926,450,redacted,0.26,Food Establishment,Restaurant,,,TROY,ORLEANS,,,,,1
507671.9634,277396.392,451,redacted,0.26,Food Establishment,Restaurant,,,TROY,ORLEANS,,,,,1
507017.2512,270450.1852,452,redacted,0.05,Food Establishment,Caterer,,,TROY,ORLEANS,,,,,1
494687.2978,39069.7496,453,redacted,0.140685,Food Establishment,School,,,BRATTLEBORO,WINDHAM,,,,,1
494662.0631,38147.75639,454,redacted,0.26,Food Establishment,Hospital,,,BRATTLEBORO,WINDHAM,,,,,1
494662.0631,38147.75639,455,redacted,0.32025,Food Establishment,Hospital,,,BRATTLEBORO,WINDHAM,,,,,1
494228.7038,38014.80292,456,redacted,0.26,Food Establishment,Restaurant,,,BRATTLEBORO,WINDHAM,,,,,1
494033.446,39092.50232,457,redacted,0.063,Food Establishment,Lodging,,,BRATTLEBORO,WINDHAM,,,,,1
494768.9558,38969.70974,458,redacted,0.13,Food Establishment,Bakery,,,BRATTLEBORO,WINDHAM,,,,,1
494768.9558,38969.70974,459,redacted,0.13,Food Establishment,Home-based Business,,,DUMMERSTON,WINDHAM,,,,,1
482908.5817,42032.71418,460,redacted,0.05,Food Establishment,Caterer,,,BRATTLEBORO,WINDHAM,,,,,1
495349.0497,38636.03583,461,redacted,0.13,Food Establishment,Bakery,,,BRATTLEBORO,WINDHAM,,,,,1
495235.0609,39280.41208,462,redacted,,Food Manufacturer,Food Processor,Coffee,,BRATTLEBORO,WINDHAM,,,,,1
495235.0686,39291.52067,463,redacted,0.05,Food Establishment,Mobile Unit,,,BRATTLEBORO,WINDHAM,,,,,1
494866.3754,38080.94961,464,redacted,0.42,Nursing/Assisted Living,Residential Facility,,,BRATTLEBORO,WINDHAM,,,,,1
495210.4333,39124.90882,465,redacted,0.26,Food Establishment,Restaurant,,,BRATTLEBORO,WINDHAM,,,,,1
495235.6145,40080.23122,467,redacted,0.26,Food Establishment,B&B,,,BRATTLEBORO,WINDHAM,,,,,1
495235.6145,40080.23122,468,redacted,0.126,Food Establishment,Restaurant,,,BRATTLEBORO,WINDHAM,,,,,1
485988.2026,41814.68724,470,redacted,0.18,Food Establishment,Grocery,Specialty foods,,BRATTLEBORO,WINDHAM,,,,,1
495169.4264,38924.98279,472,redacted,0.3465,Food Establishment,Restaurant,Deli,,BRATTLEBORO,WINDHAM,,,,,1
493965.6366,36326.52665,474,redacted,0.13,Food Establishment,Convenience Store,Deli,,BRATTLEBORO,WINDHAM,,,,,1
494842.1429,38469.76804,475,redacted,0.18,Food Establishment,Grocery,,,BRATTLEBORO,WINDHAM,,,,,1
494842.1429,38469.76804,476,redacted,0.26,Food Establishment,Restaurant,,,BRATTLEBORO,WINDHAM,,,,,1
493965.6366,36326.52665,478,redacted,0.05,Food Establishment,Caterer,,,BRATTLEBORO,WINDHAM,,,,,1
494073.9782,38703.66654,479,redacted,0.13,Food Establishment,Home-based Business,,,BRATTLEBORO,WINDHAM,,,,,1
495785.023,43134.74805,480,redacted,0.13,Food Establishment,Bakery,,,BRATTLEBORO,WINDHAM,,,,,1
495128.9752,39513.76691,481,redacted,0.18,Food Establishment,Grocery,,,BRATTLEBORO,WINDHAM,,,,,1
494866.6073,38391.98968,482,redacted,0.231,Food Establishment,Restaurant,,,BRATTLEBORO,WINDHAM,,,,,1
491353.9226,40161.77274,483,redacted,0.05,Food Establishment,Caterer,,,BRATTLEBORO,WINDHAM,,,,,1
495120.8023,39513.7727,484,redacted,0.252,Food Establishment,Restaurant,,,BRATTLEBORO,WINDHAM,,,,,1
493965.6366,36326.52665,485,redacted,0.26,Food Establishment,Bakery,,,BRATTLEBORO,WINDHAM,,,,,1
490862.9628,39684.7361,487,redacted,0.13,Food Establishment,Bakery,,,BRATTLEBORO,WINDHAM,,,,,1
490717.0235,40551.40434,488,redacted,1.7325,Food Establishment,Restaurant,,,BRATTLEBORO,WINDHAM,,,,,1
490799.7895,47438.68459,489,redacted,0.72,Food Establishment,Grocery,,,BRATTLEBORO,WINDHAM,,,,,1
495252.4876,40846.71421,490,redacted,0.26,Food Establishment,Restaurant,,,BRATTLEBORO,WINDHAM,,,,,1
495252.4876,40846.71421,491,redacted,3.15,Food Establishment,Restaurant,,,BRATTLEBORO,WINDHAM,,,,,1
495406.4522,38913.71201,492,redacted,0.10622,Food Establishment,Restaurant,,,MARLBORO,WINDHAM,,,,,1
495128.8023,39269.37784,493,redacted,0.26,Food Establishment,Restaurant,,,BRATTLEBORO,WINDHAM,,,,,1
495128.8023,39269.37784,494,redacted,0.42,Food Establishment,Restaurant,,,BRATTLEBORO,WINDHAM,,,,,1
495128.8023,39269.37784,495,redacted,0.05,Food Establishment,Home-based Business,,,BRATTLEBORO,WINDHAM,,,,,1
495299.3998,37747.38328,496,redacted,0.05,Food Establishment,Caterer,,,BRATTLEBORO,WINDHAM,,,,,1
495292.083,39002.65798,497,redacted,0.26,Food Establishment,Restaurant,,,BRATTLEBORO,WINDHAM,,,,,1
495292.083,39002.65798,499,redacted,0.13,Food Establishment,Bakery,,,BRATTLEBORO,WINDHAM,,,,,1
490602.6964,40607.10267,500,redacted,0.05,Food Establishment,Bakery,,,BRATTLEBORO,WINDHAM,,,,,1
493710.8917,25951.45372,501,redacted,0.72,Food Establishment,Grocery,,,BRATTLEBORO,WINDHAM,,,,,1
495210.4179,39102.69164,502,redacted,0.4725,Food Establishment,Restaurant,,,BRATTLEBORO,WINDHAM,,,,,1
494998.2417,39558.29506,503,redacted,4.935,Food Establishment,Restaurant,,,BRATTLEBORO,WINDHAM,,,,,1
494998.2417,39558.29506,504,redacted,0.05,Food Establishment,Caterer,,,BRATTLEBORO,WINDHAM,,,,,1
493583.818,38992.92923,505,redacted,0.13,Food Establishment,Bakery,,,BRATTLEBORO,WINDHAM,,,,,1
486747.7908,41690.98668,506,redacted,0.105,Food Establishment,Bakery,,,BRATTLEBORO,WINDHAM,,,,,1
490529.1676,40618.3121,507,redacted,0.26,Food Establishment,Restaurant,,,BRATTLEBORO,WINDHAM,,,,,1
494516.6035,40258.50427,508,redacted,0.0315,Nursing/Assisted Living,Residential Facility,,,BRATTLEBORO,WINDHAM,,,,,1
493332.8399,41470.38984,509,redacted,1.05,Food Establishment,Restaurant,,,BRATTLEBORO,WINDHAM,,,,,1
495390.2018,39058.13456,510,redacted,0.26,Food Establishment,Restaurant,,,BRATTLEBORO,WINDHAM,,,,,1
495390.2018,39058.13456,511,redacted,2.205,Food Establishment,Restaurant,,,BRATTLEBORO,WINDHAM,,,,,1
494458.0317,38558.93511,512,redacted,0.05,Food Establishment,Caterer,,,BRATTLEBORO,WINDHAM,,,,,1
495308.4375,39013.75541,513,redacted,0.26,Food Establishment,Restaurant,,,BRATTLEBORO,WINDHAM,,,,,1
494710.6749,37581.18161,514,redacted,0.26,Food Establishment,Caterer,,,BRATTLEBORO,WINDHAM,,,,,1
495210.5029,39224.88613,515,redacted,0.26,Food Establishment,Restaurant,,,BRATTLEBORO,WINDHAM,,,,,1
495049.2848,42346.5236,516,redacted,3.15,Food Establishment,Restaurant,,,BRATTLEBORO,WINDHAM,,,,,1
494751.7454,37836.64734,517,redacted,0.18,Food Establishment,Grocery,,,BRATTLEBORO,WINDHAM,,,,,1
494702.7048,37847.79345,518,redacted,0.26,Food Establishment,Restaurant,,,BRATTLEBORO,WINDHAM,,,,,1
494694.53,37847.79974,519,redacted,1.008,Food Establishment,Restaurant,,,BRATTLEBORO,WINDHAM,,,,,1
493256.7699,38882.15577,520,redacted,0.05,Food Establishment,Bakery,,,BRATTLEBORO,WINDHAM,,,,,1
495153.0089,38825.01701,521,redacted,0.378,Food Establishment,Restaurant,Bars/Pubs,,BRATTLEBORO,WINDHAM,,,,,1
494710.7773,37714.48438,522,redacted,1.05,Food Establishment,Restaurant,,,BRATTLEBORO,WINDHAM,,,,,1
494710.7773,37714.48438,523,redacted,0.05,Food Establishment,Caterer,,,BRATTLEBORO,WINDHAM,,,,,1
494661.7273,37714.52221,524,redacted,0.26,Food Establishment,Restaurant,,,BRATTLEBORO,WINDHAM,,,,,1
495973.1861,43623.41668,525,redacted,0.63,Food Establishment,Cafeteria,,,BRATTLEBORO,WINDHAM,,,,,1
493758.3329,42158.72675,526,redacted,,Food Manufacturer,Sweets,,,BRATTLEBORO,WINDHAM,,,,,1
490096.3788,40829.98546,527,redacted,0.63,Food Establishment,Restaurant,,,BRATTLEBORO,WINDHAM,,,,,1
494604.5197,37736.78393,528,redacted,0.3675,Food Establishment,Restaurant,,,BRATTLEBORO,WINDHAM,,,,,1
494604.5197,37736.78393,529,redacted,0.72,Food Establishment,Grocery,,,BRATTLEBORO,WINDHAM,,,,,1
